Hentestednr;Eiendomsnavn;Plassering;GnrBnrFnrSnr;Gatekode;Gatenavn;Husnummer;Bokstav;Postnummer;Sted;Dunktype;Beskrivelse;StorrelseId;EtikettId;Rutenavn;Rutenummer;X;Y;Startdag;Navn;TypeId;Bil;Frekvens;Remark
"136409";"KIKHAUGEN 7 B";"";"";"";"Kikhaugen";"7";"B";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10212007";"12644-1";"12644";"6707006";"289345";"25";"";"HPR";"348";"4";"askøy"
"136378";"KIKHAUGEN 7 D";"";"";"";"Kikhaugen";"7";"D";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10209528";"12644-1";"12644";"6707006";"289345";"25";"";"HPR";"348";"4";"askøy"
"135759";"Kikhaugen 7A";"";"";"";"Kikhaugen";"7";"A";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10204757";"12644-1";"12644";"6707006";"289345";"25";"";"HPR";"348";"4";"askøy"
"100891";"KIKHAUGEN 13";"";"";"";"Kikhaugen";"13";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10202492";"12644-1";"12644";"6707001";"289340";"25";"";"HPR";"348";"4";"askøy"
"138699";"Kikhaugen 3 C";"";"";"";"Kikhaugen";"3";"C";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10225686";"12644-1";"12644";"6707001";"289340";"25";"";"HPR";"348";"4";"askøy"
"100910";"KIKHAUGEN 12";"";"";"";"Kikhaugen";"12";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344452";"12644-1";"12644";"6707004";"289340";"25";"";"HPR";"348";"4";"askøy"
"138546";"KIKHAUGEN 5 A";"";"";"";"Kikhaugen";"5";"A";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10224974";"12644-1";"12644";"6707006";"289340";"25";"";"HPR";"348";"4";"askøy"
"136078";"Kikhaugen 1 A";"";"";"";"Kikhaugen";"1";"A";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10293394";"12644-1";"12644";"6707008";"289338";"25";"";"HPR";"348";"4";"askøy"
"100909";"KIKHAUGEN 14";"";"";"";"Kikhaugen";"14";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10201523";"12644-1";"12644";"6707008";"289338";"25";"";"HPR";"348";"4";"askøy"
"100873";"KIKHAUGEN 2";"";"";"";"Kikhaugen";"2";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344404";"12644-1";"12644";"6707008";"289338";"25";"";"HPR";"348";"4";"askøy"
"138577";"KIKHAUGEN 3 D";"";"";"";"Kikhaugen";"3";"D";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10225148";"12644-1";"12644";"6707008";"289338";"25";"";"HPR";"348";"4";"askøy"
"100905";"KIKHAUGEN 4";"";"";"";"Kikhaugen";"4";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344442";"12644-1";"12644";"6707008";"289338";"25";"";"HPR";"348";"4";"askøy"
"138777";"KIKHAUGEN 5 B";"";"";"";"Kikhaugen";"5";"B";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10241764";"12644-1";"12644";"6707008";"289338";"25";"";"HPR";"348";"4";"askøy"
"145487";"Kikhaugen 9";"";"";"";"Kikhaugen";"9";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10271743";"12644-1";"12644";"6707008";"289338";"25";"";"HPR";"348";"4";"askøy"
"100907";"Kikhaugen 10";"";"";"";"Kikhaugen";"10";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10424008";"12644-1";"12644";"6707012";"289329";"25";"";"HPR";"348";"4";"askøy"
"100908";"KIKHAUGEN 8";"";"";"";"Kikhaugen";"8";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344448";"12644-1";"12644";"6707014";"289329";"25";"";"HPR";"348";"4";"askøy"
"137791";"Kikhaugen 11";"";"";"";"Kikhaugen";"11";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10352191";"12644-1";"12644";"6707016";"289327";"25";"";"HPR";"348";"4";"askøy"
"515536";"Monsakleiva 25 C";"";"";"";"Monsakleiva";"25";"C";"5310";"";"";"Restavfall";"140";"10381013";"12644-1";"12644";"6707039";"289122";"25";"";"HPR";"348";"4";"askøy"
"501834";"Monsakleiva 16A";"";"";"";"Monsakleiva";"16";"A";"";"HAUGLANDSHELLA";"";"Restavfall";"140";"10311434";"12644-1";"12644";"6706972";"289220";"25";"";"HPR";"348";"4";"askøy"
"101028";"Monsakleiva 21";"";"";"";"Monsakleiva";"21";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10357181";"12644-1";"12644";"6707053";"289288";"25";"";"HPR";"348";"4";"askøy"
"100822";"Monsakleiva 2";"";"";"";"Monsakleiva";"2";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344330";"12644-1";"12644";"6707054";"289292";"25";"";"HPR";"348";"4";"askøy"
"100916";"Monsakleiva 24";"";"";"";"Monsakleiva";"24";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344464";"12644-1";"12644";"6707054";"289292";"25";"";"HPR";"348";"4";"askøy"
"144090";"Monsakleiva 25 B";"";"";"";"Monsakleiva";"25";"B";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10262548";"12644-1";"12644";"6707054";"289292";"25";"";"HPR";"348";"4";"askøy"
"101087";"Monsakleiva 25 A";"";"Monsakleiva 25 A";"";"Monsakleiva";"25";"A";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10463428";"12644-1";"12644";"6707050";"289291";"25";"";"HPR";"348";"4";"4627.15.569.0.0"
"127535";"MONSAKLEIVA 11";"";"";"";"Monsakleiva";"11";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10001635";"12644-1";"12644";"6707059";"289290";"25";"";"HPR";"348";"4";"askøy"
"101132";"Monsakleiva 12";"";"";"";"Monsakleiva";"12";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344876";"12644-1";"12644";"6707057";"289292";"25";"";"HPR";"348";"4";"askøy"
"101070";"Monsakleiva 13";"";"";"";"Monsakleiva";"13";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344742";"12644-1";"12644";"6707057";"289292";"25";"";"HPR";"348";"4";"askøy"
"100798";"Monsakleiva 14";"";"";"";"Monsakleiva";"14";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344294";"12644-1";"12644";"6707059";"289290";"25";"";"HPR";"348";"4";"askøy"
"128565";"Monsakleiva 16B";"";"";"";"Monsakleiva";"16";"B";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10038596";"12644-1";"12644";"6707057";"289292";"25";"";"HPR";"348";"4";"askøy"
"140548";"MONSAKLEIVA 17 A";"";"";"";"Monsakleiva";"17";"A";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10236065";"12644-1";"12644";"6707059";"289289";"25";"";"HPR";"348";"4";"askøy"
"140645";"MONSAKLEIVA 17 B";"";"";"";"Monsakleiva";"17";"B";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10236645";"12644-1";"12644";"6707057";"289292";"25";"";"HPR";"348";"4";"askøy"
"101086";"Monsakleiva 18";"";"";"";"Monsakleiva";"18";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344782";"12644-1";"12644";"6707057";"289292";"25";"";"HPR";"348";"4";"askøy"
"100831";"Monsakleiva 20";"";"";"";"Monsakleiva";"20";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344348";"12644-1";"12644";"6707059";"289289";"25";"";"HPR";"348";"4";"askøy"
"100833";"Monsakleiva 22";"";"";"";"Monsakleiva";"22";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"745184";"12644-1";"12644";"6707059";"289289";"25";"";"HPR";"348";"4";"askøy"
"100833";"Monsakleiva 22";"";"";"";"Monsakleiva";"22";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"745189";"12644-1";"12644";"6707059";"289289";"25";"";"HPR";"348";"4";"askøy"
"112029";"Monsakleiva 23";"";"";"";"Monsakleiva";"23";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"355284";"12644-1";"12644";"6707057";"289292";"25";"";"HPR";"348";"4";"askøy"
"101087";"Monsakleiva 25";"";"";"";"Monsakleiva";"25";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344784";"12644-1";"12644";"6707057";"289292";"25";"";"HPR";"348";"4";"askøy"
"100957";"Monsakleiva 27";"";"";"";"Monsakleiva";"27";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344536";"12644-1";"12644";"6707057";"289292";"25";"";"HPR";"348";"4";"askøy"
"100917";"Monsakleiva 3";"";"";"";"Monsakleiva";"3";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344466";"12644-1";"12644";"6707059";"289289";"25";"";"HPR";"348";"4";"askøy"
"127155";"Monsakleiva 4A";"";"";"";"Monsakleiva";"4";"A";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"897351";"12644-1";"12644";"6707059";"289290";"25";"";"HPR";"348";"4";"askøy"
"101060";"Monsakleiva 5";"";"";"";"Monsakleiva";"5";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344726";"12644-1";"12644";"6707057";"289292";"25";"";"HPR";"348";"4";"askøy"
"127286";"Monsakleiva 6B";"";"";"";"Monsakleiva";"6";"B";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"897959";"12644-1";"12644";"6707059";"289290";"25";"";"HPR";"348";"4";"askøy"
"101058";"MONSAKLEIVA 9";"";"";"";"Monsakleiva";"9";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"240";"10267320";"12644-1";"12644";"6707057";"289292";"25";"";"HPR";"348";"4";"askøy"
"101115";"Monsakleiva 10";"";"";"";"Monsakleiva";"10";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344844";"12644-1";"12644";"6707059";"289291";"25";"";"HPR";"348";"4";"askøy"
"100798";"Monsakleiva 14";"";"";"";"Monsakleiva";"14";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344295";"12644-1";"12644";"6707059";"289291";"25";"";"HPR";"348";"4";"askøy"
"140022";"MONSAKLEIVA 16 D";"";"";"";"Monsakleiva";"16";"D";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10233427";"12644-1";"12644";"6707059";"289291";"25";"";"HPR";"348";"4";"askøy"
"140021";"MONSAKLEIVA 16 C";"";"";"";"Monsakleiva";"16";"C";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10232884";"12644-1";"12644";"6707057";"289294";"25";"";"HPR";"348";"4";"askøy"
"127981";"Monsakleiva 4B";"";"";"";"Monsakleiva";"4";"";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10020565";"12644-1";"12644";"6707059";"289293";"25";"";"HPR";"348";"4";"askøy"
"127166";"Monsakleiva 6A";"";"";"";"Monsakleiva";"6";"A";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"897335";"12644-1";"12644";"6707059";"289293";"25";"";"HPR";"348";"4";"askøy"
"100893";"Monsakleiva 1";"";"";"";"Monsakleiva";"1";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344426";"12644-1";"12644";"6707059";"289294";"25";"";"HPR";"348";"4";"askøy"
"101072";"Monsakleiva 15";"";"Monsakleiva 15";"";"Monsakleiva";"15";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"240";"10464144";"12644-1";"12644";"6707064";"289305";"25";"";"HPR";"348";"4";"4627.15.544.0.0"
"100862";"Monsakleiva 19";"";"";"";"Monsakleiva";"19";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10339608";"12644-1";"12644";"6707069";"289303";"25";"";"HPR";"348";"4";"askøy"
"123509";"Storhaugbrekka 11";"";"";"";"Storhaugbrekka";"11";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10000715";"12644-1";"12644";"6707089";"289395";"25";"";"HPR";"348";"4";"askøy"
"101076";"STORHAUGBREKKA 3";"";"";"";"Storhaugbrekka";"3";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10228536";"12644-1";"12644";"6707091";"289395";"25";"";"HPR";"348";"4";"askøy"
"123510";"Storhaugbrekka 13";"";"";"";"Storhaugbrekka";"13";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"356080";"12644-1";"12644";"6707091";"289395";"25";"";"HPR";"348";"4";"askøy"
"101054";"Storhaugbrekka 7";"";"";"";"Storhaugbrekka";"7";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344712";"12644-1";"12644";"6707091";"289395";"25";"";"HPR";"348";"4";"askøy"
"101051";"Storhaugbrekka 9";"";"";"";"Storhaugbrekka";"9";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344704";"12644-1";"12644";"6707091";"289395";"25";"";"HPR";"348";"4";"askøy"
"101065";"Storhaugbrekka 1";"";"";"";"Storhaugbrekka";"1";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344734";"12644-1";"12644";"6707092";"289395";"25";"";"HPR";"348";"4";"askøy"
"123509";"Storhaugbrekka 11";"";"";"";"Storhaugbrekka";"11";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344738";"12644-1";"12644";"6707093";"289392";"25";"";"HPR";"348";"4";"askøy"
"123509";"Storhaugbrekka 11";"";"";"";"Storhaugbrekka";"11";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10000714";"12644-1";"12644";"6707115";"289396";"25";"";"HPR";"348";"4";"askøy"
"101053";"Storhaugbrekka 5";"";"";"";"Storhaugbrekka";"5";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344710";"12644-1";"12644";"6707115";"289396";"25";"";"HPR";"348";"4";"askøy"
"101051";"Storhaugbrekka 9";"";"";"";"Storhaugbrekka";"9";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344705";"12644-1";"12644";"6707115";"289396";"25";"";"HPR";"348";"4";"askøy"
"101055";"Storhaugbrekka 15";"";"";"";"Storhaugbrekka";"15";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344714";"12644-1";"12644";"6707142";"289442";"25";"";"HPR";"348";"4";"askøy"
"101048";"Storhaugbrekka 21";"";"";"";"Storhaugbrekka";"21";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344698";"12644-1";"12644";"6707142";"289442";"25";"";"HPR";"348";"4";"askøy"
"101061";"STORHAUGBREKKA 23";"";"";"";"Storhaugbrekka";"23";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344728";"12644-1";"12644";"6707142";"289442";"25";"";"HPR";"348";"4";"askøy"
"101066";"Storhaugbrekka 17";"";"";"";"Storhaugbrekka";"17";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344736";"12644-1";"12644";"6707143";"289444";"25";"";"HPR";"348";"4";"askøy"
"101094";"Storhaugbrekka 19";"";"";"";"Storhaugbrekka";"19";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344802";"12644-1";"12644";"6707143";"289444";"25";"";"HPR";"348";"4";"askøy"
"101094";"Storhaugbrekka 19";"";"";"";"Storhaugbrekka";"19";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344803";"12644-1";"12644";"6707143";"289444";"25";"";"HPR";"348";"4";"askøy"
"101059";"Storhaugbrekka 25";"";"";"";"Storhaugbrekka";"25";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344724";"12644-1";"12644";"6707143";"289444";"25";"";"HPR";"348";"4";"askøy"
"101069";"Storhaugbrekka 27";"";"";"";"Storhaugbrekka";"27";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344740";"12644-1";"12644";"6707143";"289444";"25";"";"HPR";"348";"4";"askøy"
"101010";"Storhaugbrekka 36";"";"";"";"Storhaugbrekka";"36";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344626";"12644-1";"12644";"6707213";"289633";"25";"";"HPR";"348";"4";"askøy"
"101090";"Storhaugbrekka 38";"";"";"";"Storhaugbrekka";"38";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344790";"12644-1";"12644";"6707213";"289633";"25";"";"HPR";"348";"4";"askøy"
"101090";"Storhaugbrekka 38";"";"";"";"Storhaugbrekka";"38";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344791";"12644-1";"12644";"6707213";"289633";"25";"";"HPR";"348";"4";"askøy"
"101046";"Storhaugbrekka 40";"";"";"";"Storhaugbrekka";"40";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344694";"12644-1";"12644";"6707211";"289630";"25";"";"HPR";"348";"4";"askøy"
"101010";"Storhaugbrekka 36";"";"";"";"Storhaugbrekka";"36";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344627";"12644-1";"12644";"6707213";"289629";"25";"";"HPR";"348";"4";"askøy"
"101064";"STORHAUGBREKKA 32";"";"";"";"Storhaugbrekka";"32";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344732";"12644-1";"12644";"6707220";"289543";"25";"";"HPR";"348";"4";"askøy"
"101057";"Storhaugbrekka 30";"";"";"";"Storhaugbrekka";"30";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344720";"12644-1";"12644";"6707187";"289518";"25";"";"HPR";"348";"4";"askøy"
"101056";"Storhaugbrekka 28";"";"";"";"Storhaugbrekka";"28";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344718";"12644-1";"12644";"6707184";"289519";"25";"";"HPR";"348";"4";"askøy"
"100971";"Fagerdalen 20";"";"";"";"Fagerdalen";"20";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344560";"12644-1";"12644";"6707202";"289232";"25";"";"HPR";"348";"4";"askøy"
"100915";"Fagerdalen 2";"";"";"";"Fagerdalen";"2";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"240";"10305187";"12644-1";"12644";"6707202";"289232";"25";"";"HPR";"348";"4";"askøy"
"101042";"Fagerdalen 24";"";"";"";"Fagerdalen";"24";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10235262";"12644-1";"12644";"6707202";"289232";"25";"";"HPR";"348";"4";"askøy"
"101042";"Fagerdalen 24";"";"";"";"Fagerdalen";"24";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344686";"12644-1";"12644";"6707202";"289232";"25";"";"HPR";"348";"4";"askøy"
"123596";"Fagerdalen 28";"";"";"";"Fagerdalen";"28";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10306047";"12644-1";"12644";"6707202";"289232";"25";"";"HPR";"348";"4";"askøy"
"100969";"Fagerdalen 8";"";"";"";"Fagerdalen";"8";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344556";"12644-1";"12644";"6707202";"289232";"25";"";"HPR";"348";"4";"askøy"
"100970";"Fagerdalen 18";"";"";"";"Fagerdalen";"18";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344558";"12644-1";"12644";"6707202";"289231";"25";"";"HPR";"348";"4";"askøy"
"100945";"Fagerdalen 4";"";"";"";"Fagerdalen";"4";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344516";"12644-1";"12644";"6707202";"289231";"25";"";"HPR";"348";"4";"askøy"
"100954";"Fagerdalen 10";"";"";"";"Fagerdalen";"10";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344530";"12644-1";"12644";"6707204";"289233";"25";"";"HPR";"348";"4";"askøy"
"100940";"Fagerdalen 16";"";"";"";"Fagerdalen";"16";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10209327";"12644-1";"12644";"6707206";"289233";"25";"";"HPR";"348";"4";"askøy"
"101083";"Fagerdalen 22";"";"";"";"Fagerdalen";"22";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344776";"12644-1";"12644";"6707206";"289233";"25";"";"HPR";"348";"4";"askøy"
"123596";"Fagerdalen 28";"";"";"";"Fagerdalen";"28";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"356201";"12644-1";"12644";"6707206";"289233";"25";"";"HPR";"348";"4";"askøy"
"100955";"Fagerdalen 12";"";"";"";"Fagerdalen";"12";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344532";"12644-1";"12644";"6707200";"289232";"25";"";"HPR";"348";"4";"askøy"
"100939";"Fagerdalen 14";"";"";"";"Fagerdalen";"14";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344504";"12644-1";"12644";"6707200";"289232";"25";"";"HPR";"348";"4";"askøy"
"101099";"Fagerdalen 26";"";"Fagerdalen 26";"";"Fagerdalen";"26";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"240";"10463604";"12644-1";"12644";"6707206";"289240";"25";"";"HPR";"348";"4";"4627.15.586.0.0"
"100922";"Høglivegen 1";"";"";"";"Høglivegen";"1";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"240";"10423008";"12644-1";"12644";"6707198";"289211";"25";"";"HPR";"348";"4";"askøy"
"100904";"Høglivegen 4";"";"";"";"Høglivegen";"4";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344440";"12644-1";"12644";"6707204";"289209";"25";"";"HPR";"348";"4";"askøy"
"101105";"Brattstivegen 2";"";"";"";"Brattstivegen";"2";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10214757";"12644-1";"12644";"6707206";"289208";"25";"";"HPR";"348";"4";"askøy"
"100929";"Høglivegen 3";"";"";"";"Høglivegen";"3";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344486";"12644-1";"12644";"6707208";"289205";"25";"";"HPR";"348";"4";"askøy"
"101043";"Høglivegen 6";"";"";"";"Høglivegen";"6";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344688";"12644-1";"12644";"6707209";"289207";"25";"";"HPR";"348";"4";"askøy"
"100981";"Brattstivegen 22";"";"";"";"Brattstivegen";"22";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344572";"12644-1";"12644";"6707265";"289011";"25";"";"HPR";"348";"4";"askøy"
"100981";"Brattstivegen 22";"";"";"";"Brattstivegen";"22";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10229802";"12644-1";"12644";"6707265";"289011";"25";"";"HPR";"348";"4";"askøy"
"136315";"BRATTSTIVEGEN 11 B";"";"";"";"Brattstivegen";"11";"B";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10208794";"12644-1";"12644";"6707285";"289060";"25";"";"HPR";"348";"4";"askøy"
"126786";"Brattstivegen 23B";"";"";"";"Brattstivegen";"23";"";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10172040";"12644-1";"12644";"6707330";"289021";"25";"";"HPR";"348";"4";"askøy"
"100997";"Brattstivegen 26";"";"";"";"Brattstivegen";"26";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344598";"12644-1";"12644";"6707330";"289020";"25";"";"HPR";"348";"4";"askøy"
"136982";"BRATTSTIVEGEN 15 B";"";"";"";"Brattstivegen";"15";"B";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10217121";"12644-1";"12644";"6707332";"289018";"25";"";"HPR";"348";"4";"askøy"
"137458";"BRATTSTIVEGEN 17";"";"";"";"Brattstivegen";"17";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10219294";"12644-1";"12644";"6707332";"289018";"25";"";"HPR";"348";"4";"askøy"
"101037";"Brattstivegen 24";"";"";"";"Brattstivegen";"24";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10216650";"12644-1";"12644";"6707332";"289018";"25";"";"HPR";"348";"4";"askøy"
"135673";"Brattstivegen 11 A";"";"";"";"Brattstivegen";"11";"A";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10204660";"12644-1";"12644";"6707334";"289018";"25";"";"HPR";"348";"4";"askøy"
"133223";"Brattstivegen 15 A";"";"";"";"Brattstivegen";"15";"A";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10170879";"12644-1";"12644";"6707334";"289018";"25";"";"HPR";"348";"4";"askøy"
"137458";"BRATTSTIVEGEN 17";"";"";"";"Brattstivegen";"17";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"10219295";"12644-1";"12644";"6707334";"289018";"25";"";"HPR";"348";"4";"askøy"
"125870";"Brattstivegen 23A";"";"";"";"Brattstivegen";"23";"A";"5310";"";"";"Restavfall";"140";"767361";"12644-1";"12644";"6707334";"289018";"25";"";"HPR";"348";"4";"askøy"
"100996";"Brattstivegen 28";"";"";"";"Brattstivegen";"28";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344596";"12644-1";"12644";"6707334";"289018";"25";"";"HPR";"348";"4";"askøy"
"101095";"Brattstivegen 34";"";"";"";"Brattstivegen";"34";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344806";"12644-1";"12644";"6707365";"289024";"25";"";"HPR";"348";"4";"askøy"
"100947";"Brattstivegen 44";"";"";"";"Brattstivegen";"44";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344518";"12644-1";"12644";"6707365";"289025";"25";"";"HPR";"348";"4";"askøy"
"100998";"Brattstivegen 32";"";"Brattstivegen 32";"";"Brattstivegen";"32";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"240";"10464276";"12644-1";"12644";"6707347";"289010";"25";"";"HPR";"348";"4";"4627.15.418.0.0"
"100993";"Brattstivegen 9";"";"";"";"Brattstivegen";"9";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344590";"12644-1";"12644";"6707237";"289052";"25";"";"HPR";"348";"4";"askøy"
"100949";"Brattstivegen 10";"";"";"";"Brattstivegen";"10";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344522";"12644-1";"12644";"6707237";"289052";"25";"";"HPR";"348";"4";"askøy"
"100950";"Brattstivegen 8";"";"";"";"Brattstivegen";"8";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344524";"12644-1";"12644";"6707235";"289051";"25";"";"HPR";"348";"4";"askøy"
"101063";"Brattstivegen 7";"";"";"";"Brattstivegen";"7";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344730";"12644-1";"12644";"6707235";"289051";"25";"";"HPR";"348";"4";"askøy"
"101127";"Brattstivegen 16";"";"Brattstivegen 16";"";"Brattstivegen";"16";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"240";"10463686";"12644-1";"12644";"6707246";"289009";"25";"";"HPR";"348";"4";"4627.15.86.0.0"
"100968";"Brattstivegen 20";"";"";"";"Brattstivegen";"20";"0";"5310";"HAUGLANDSHELLA";"";"Restavfall";"140";"344554";"12644-1";"12644";"6707245";"289004";"25";"";"HPR";"348";"4";"askøy"
